Algoritmo,Iteração,Rate,acc,f1,RN len,tempo de execução
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395ffb80>,8,0.05,,0.0,0,0.1034247875213623
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fdde0>,9,0.05,0.0,0.0,1,0.10445404052734375
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fdd50>,0,0.1,0.0,0.0,1,0.10121893882751465
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd330>,1,0.1,0.0,0.0,1,0.1014108657836914
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fdff0>,2,0.1,0.0,0.0,1,0.10226583480834961
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fef50>,3,0.1,0.0,0.0,1,0.10187840461730957
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd9f0>,4,0.1,0.0,0.0,1,0.1010732650756836
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fedd0>,5,0.1,0.0,0.0,1,0.10197043418884277
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395ff4f0>,6,0.1,0.0,0.0,1,0.10146856307983398
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe320>,7,0.1,0.0,0.0,1,0.10127568244934082
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe7a0>,8,0.1,0.0,0.0,1,0.1017303466796875
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd8a0>,9,0.1,0.0,0.0,1,0.10086655616760254
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe290>,0,0.15,0.0,0.0,1,0.09718441963195801
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fc0a0>,1,0.15,0.0,0.0,1,0.09673738479614258
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe410>,2,0.15,0.0,0.0,1,0.09667634963989258
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe800>,3,0.15,0.0,0.0,1,0.0967414379119873
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395ffbe0>,4,0.15,0.0,0.0,1,0.10053706169128418
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fde70>,5,0.15,0.0,0.0,1,0.10017514228820801
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd390>,6,0.15,0.0,0.0,1,0.10013651847839355
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395ff3d0>,7,0.15,0.0,0.0,1,0.09923124313354492
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fece0>,8,0.15,,0.0,0,0.09955525398254395
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fc130>,9,0.15,,0.0,0,0.09940814971923828
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fdbd0>,0,0.2,0.0,0.0,1,0.09778118133544922
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe2f0>,1,0.2,0.0,0.0,1,0.09738373756408691
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe3b0>,2,0.2,,0.0,0,0.09753537178039551
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fc7c0>,3,0.2,0.0,0.0,1,0.09802746772766113
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fd420>,4,0.2,0.0,0.0,1,0.09810876846313477
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fc2b0>,5,0.2,0.0,0.0,1,0.0978856086730957
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fed40>,6,0.2,0.0,0.0,1,0.09766745567321777
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fcdc0>,7,0.2,0.0,0.0,1,0.09761905670166016
<Algoritmos.RCSVM_RN.RCSVM_RN object at 0x7f9b395fe830>,8,0.2,0.0,0.0,1,0.0975487232208252
