Algoritmo,Iteração,Rate,acc,f1,RN len,tempo de execução
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715480>,8,0.05,0.68,0.8095238095238095,200,0.22668194770812988
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d17154b0>,9,0.05,0.695,0.8200589970501475,200,0.12762904167175293
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d17154e0>,0,0.1,0.785,0.8795518207282913,200,0.35156774520874023
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715510>,1,0.1,0.645,0.78419452887538,200,0.5472667217254639
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715540>,2,0.1,0.78,0.8764044943820225,200,0.5107026100158691
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715570>,3,0.1,0.785,0.8795518207282913,200,0.5130822658538818
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d17155a0>,4,0.1,0.72,0.8372093023255813,200,0.396289587020874
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d17155d0>,5,0.1,0.6336633663366337,0.7757575757575758,101,0.5851244926452637
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715600>,6,0.1,0.73,0.8439306358381503,200,0.43589067459106445
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715630>,7,0.1,0.77,0.8700564971751412,200,0.8429081439971924
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715a80>,8,0.1,0.76,0.8636363636363636,200,0.28940653800964355
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715ab0>,9,0.1,0.745,0.8538681948424068,200,0.29656314849853516
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715ae0>,0,0.15,0.785,0.8795518207282913,200,0.4599454402923584
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715b10>,1,0.15,0.705,0.8269794721407624,200,0.8321290016174316
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715b40>,2,0.15,0.715,0.8338192419825073,200,0.9355258941650391
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715b70>,3,0.15,0.78,0.8764044943820225,200,1.087162971496582
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715ba0>,4,0.15,0.755,0.8603988603988605,200,0.3337059020996094
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715bd0>,5,0.15,0.75,0.8571428571428571,200,0.6426723003387451
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715c00>,6,0.15,0.7751479289940828,0.8733333333333333,169,0.5755977630615234
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715c30>,7,0.15,0.785,0.8795518207282913,200,0.24053382873535156
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715c60>,8,0.15,0.6666666666666666,0.8,3,0.5781269073486328
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715c90>,9,0.15,0.745,0.8538681948424068,200,0.35480690002441406
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715cc0>,0,0.2,0.795,0.8857938718662953,200,0.601799488067627
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715cf0>,1,0.2,0.75,0.8571428571428571,200,0.337552547454834
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715d50>,2,0.2,0.8571428571428571,0.923076923076923,21,1.2140297889709473
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715d80>,3,0.2,0.775,0.8732394366197184,200,1.1781764030456543
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715db0>,4,0.2,0.795,0.8857938718662953,200,1.3836760520935059
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715de0>,5,0.2,0.76,0.8636363636363636,200,0.5312409400939941
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715e10>,6,0.2,0.8,0.888888888888889,200,1.8131184577941895
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715e40>,7,0.2,0.6964285714285714,0.8210526315789474,56,0.42368531227111816
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715e70>,8,0.2,,0.0,0,1.0360541343688965
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715ea0>,9,0.2,0.745,0.8538681948424068,200,0.27130675315856934
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715ed0>,0,0.25,0.4,0.5714285714285715,5,1.726489543914795
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715f90>,1,0.25,0.76,0.8636363636363636,200,0.46615123748779297
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715120>,2,0.25,0.81,0.8950276243093923,200,0.9339873790740967
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715f60>,3,0.25,0.775,0.8732394366197184,200,1.6294591426849365
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1716020>,4,0.25,0.77,0.8700564971751412,200,0.5015690326690674
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715f30>,5,0.25,0.7575757575757576,0.8620689655172413,99,2.636303663253784
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715fc0>,6,0.25,0.7704918032786885,0.8703703703703703,61,1.2701022624969482
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1715ff0>,7,0.25,0.7205882352941176,0.8376068376068375,136,1.0636084079742432
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1716050>,8,0.25,0.825,0.9041095890410958,200,0.46666526794433594
<Algoritmos.CCRNE.CCRNE object at 0x7ff4d1716080>,9,0.25,0.805,0.89196675900277,200,0.6476438045501709
