Algoritmo,Itera̤̣o,Rate,acc,f1,RN len,tempo de execṳ̣o
GAE_PUL3,6,0.01,0.76,0.8636363636363636,200,2.0504631996154785
GAE_PUL4,6,0.01,0.92,0.9583333333333334,200,2.0834712982177734
AE_PUL,7,0.01,0.93,0.9637305699481865,200,1.9824497699737549
GAE_PUL1,7,0.01,0.765,0.8668555240793201,200,2.104475259780884
GAE_PUL2,7,0.01,0.895,0.9445910290237467,200,2.1724908351898193
GAE_PUL3,7,0.01,0.765,0.8668555240793201,200,2.2014975547790527
GAE_PUL4,7,0.01,0.89,0.9417989417989417,200,2.1214792728424072
AE_PUL,8,0.01,0.925,0.961038961038961,200,1.946439504623413
GAE_PUL1,8,0.01,0.76,0.8636363636363636,200,2.1094772815704346
GAE_PUL2,8,0.01,0.905,0.9501312335958005,200,2.114478349685669
GAE_PUL3,8,0.01,0.75,0.8571428571428571,200,2.1764919757843018
GAE_PUL4,8,0.01,0.875,0.9333333333333333,200,2.119478940963745
AE_PUL,9,0.01,0.885,0.9389920424403183,200,1.9374377727508545
GAE_PUL1,9,0.01,0.75,0.8571428571428571,200,2.1074764728546143
GAE_PUL2,9,0.01,0.915,0.9556135770234987,200,2.1394834518432617
GAE_PUL3,9,0.01,0.745,0.8538681948424068,200,2.0454623699188232
GAE_PUL4,9,0.01,0.895,0.9445910290237467,200,2.132481813430786
AE_PUL,0,0.02,0.95,0.9743589743589743,200,2.0174560546875
GAE_PUL1,0,0.02,0.75,0.8571428571428571,200,2.04146146774292
GAE_PUL2,0,0.02,0.935,0.9664082687338501,200,2.1124773025512695
GAE_PUL3,0,0.02,0.735,0.8472622478386168,200,2.0264577865600586
GAE_PUL4,0,0.02,0.95,0.9743589743589743,200,2.019456386566162
AE_PUL,1,0.02,0.895,0.9445910290237467,200,1.8604202270507812
GAE_PUL1,1,0.02,0.725,0.8405797101449275,200,2.105475664138794
GAE_PUL2,1,0.02,0.895,0.9445910290237467,200,2.070467948913574
GAE_PUL3,1,0.02,0.73,0.8439306358381503,200,2.131481647491455
GAE_PUL4,1,0.02,0.9,0.9473684210526316,200,2.156487226486206
AE_PUL,2,0.02,0.935,0.9664082687338501,200,1.8194115161895752
GAE_PUL1,2,0.02,0.775,0.8732394366197184,200,2.065467119216919
GAE_PUL2,2,0.02,0.95,0.9743589743589743,200,2.075469493865967
GAE_PUL3,2,0.02,0.715,0.8338192419825073,200,2.1654891967773438
GAE_PUL4,2,0.02,0.955,0.9769820971867007,200,2.084470748901367
AE_PUL,3,0.02,0.94,0.9690721649484536,200,1.9434394836425781
GAE_PUL1,3,0.02,0.745,0.8538681948424068,200,2.1234796047210693
GAE_PUL2,3,0.02,0.905,0.9501312335958005,200,2.202497720718384
GAE_PUL3,3,0.02,0.715,0.8338192419825073,200,2.0724682807922363
GAE_PUL4,3,0.02,0.88,0.9361702127659575,200,2.0504629611968994
AE_PUL,4,0.02,0.9,0.9473684210526316,200,1.9154326915740967
GAE_PUL1,4,0.02,0.72,0.8372093023255813,200,2.103475570678711
GAE_PUL2,4,0.02,0.94,0.9690721649484536,200,2.0144553184509277
GAE_PUL3,4,0.02,0.72,0.8372093023255813,200,2.1244797706604004
GAE_PUL4,4,0.02,0.905,0.9501312335958005,200,2.1774919033050537
AE_PUL,5,0.02,0.88,0.9361702127659575,200,1.9434394836425781
GAE_PUL1,5,0.02,0.715,0.8338192419825073,200,2.1444857120513916
GAE_PUL2,5,0.02,0.87,0.9304812834224598,200,2.1044750213623047
GAE_PUL3,5,0.02,0.72,0.8372093023255813,200,2.0344598293304443
GAE_PUL4,5,0.02,0.905,0.9501312335958005,200,2.0984745025634766
AE_PUL,6,0.02,0.935,0.9664082687338501,200,1.93143630027771
GAE_PUL1,6,0.02,0.72,0.8372093023255813,200,2.063466787338257
GAE_PUL2,6,0.02,0.94,0.9690721649484536,200,2.1334824562072754
GAE_PUL3,6,0.02,0.715,0.8338192419825073,200,2.1394832134246826
GAE_PUL4,6,0.02,0.9,0.9473684210526316,200,2.052464008331299
AE_PUL,7,0.02,0.935,0.9664082687338501,200,1.9474403858184814
GAE_PUL1,7,0.02,0.71,0.8304093567251462,200,2.1854941844940186
GAE_PUL2,7,0.02,0.91,0.9528795811518325,200,2.0994739532470703
GAE_PUL3,7,0.02,0.715,0.8338192419825073,200,2.0554637908935547
GAE_PUL4,7,0.02,0.835,0.9100817438692098,200,2.192498207092285
AE_PUL,8,0.02,0.955,0.9769820971867007,200,1.9504408836364746
GAE_PUL1,8,0.02,0.73,0.8439306358381503,200,2.069467544555664
GAE_PUL2,8,0.02,0.935,0.9664082687338501,200,2.0884716510772705
GAE_PUL3,8,0.02,0.725,0.8405797101449275,200,2.104475975036621
GAE_PUL4,8,0.02,0.935,0.9664082687338501,200,2.119478702545166
AE_PUL,9,0.02,0.92,0.9583333333333334,200,1.986450433731079
GAE_PUL1,9,0.02,0.715,0.8338192419825073,200,2.211500883102417
GAE_PUL2,9,0.02,0.945,0.9717223650385605,200,2.117478370666504
GAE_PUL3,9,0.02,0.73,0.8439306358381503,200,2.2125000953674316
GAE_PUL4,9,0.02,0.915,0.9556135770234987,200,2.0964741706848145
AE_PUL,0,0.03,0.915,0.9556135770234987,200,2.0374605655670166
GAE_PUL1,0,0.03,0.72,0.8372093023255813,200,2.06746768951416
GAE_PUL2,0,0.03,0.895,0.9445910290237467,200,2.142483949661255
GAE_PUL3,0,0.03,0.7,0.8235294117647058,200,2.103475332260132
GAE_PUL4,0,0.03,0.905,0.9501312335958005,200,2.109476327896118
AE_PUL,1,0.03,0.94,0.9690721649484536,200,1.933436632156372
GAE_PUL1,1,0.03,0.71,0.8304093567251462,200,1.9994518756866455
GAE_PUL2,1,0.03,0.945,0.9717223650385605,200,2.115478277206421
GAE_PUL3,1,0.03,0.715,0.8338192419825073,200,2.1374833583831787
GAE_PUL4,1,0.03,0.885,0.9389920424403183,200,2.128480911254883
AE_PUL,2,0.03,0.95,0.9743589743589743,200,1.971445083618164
GAE_PUL1,2,0.03,0.735,0.8472622478386168,200,2.0154552459716797
GAE_PUL2,2,0.03,0.935,0.9664082687338501,200,2.131481170654297
GAE_PUL3,2,0.03,0.72,0.8372093023255813,200,2.1624889373779297
GAE_PUL4,2,0.03,0.925,0.961038961038961,200,2.1354827880859375
AE_PUL,3,0.03,0.9,0.9473684210526316,200,1.8604207038879395
GAE_PUL1,3,0.03,0.72,0.8372093023255813,200,1.9434394836425781
GAE_PUL2,3,0.03,0.93,0.9637305699481865,200,2.095473527908325
GAE_PUL3,3,0.03,0.71,0.8304093567251462,200,2.1114771366119385
GAE_PUL4,3,0.03,0.87,0.9304812834224598,200,2.0744686126708984
AE_PUL,4,0.03,0.94,0.9690721649484536,200,1.9394385814666748
GAE_PUL1,4,0.03,0.71,0.8304093567251462,200,2.09147310256958
GAE_PUL2,4,0.03,0.915,0.9556135770234987,200,2.079469680786133
GAE_PUL3,4,0.03,0.69,0.8165680473372781,200,2.070467710494995
GAE_PUL4,4,0.03,0.93,0.9637305699481865,200,2.142483949661255
AE_PUL,5,0.03,0.955,0.9769820971867007,200,1.9234347343444824
GAE_PUL1,5,0.03,0.695,0.8200589970501475,200,2.1424856185913086
GAE_PUL2,5,0.03,0.925,0.961038961038961,200,2.0974740982055664
GAE_PUL3,5,0.03,0.675,0.8059701492537313,200,2.1094768047332764
GAE_PUL4,5,0.03,0.94,0.9690721649484536,200,2.0884714126586914
AE_PUL,6,0.03,0.925,0.961038961038961,200,1.9594433307647705
GAE_PUL1,6,0.03,0.685,0.8130563798219584,200,2.130481481552124
GAE_PUL2,6,0.03,0.915,0.9556135770234987,200,2.1144778728485107
GAE_PUL3,6,0.03,0.685,0.8130563798219584,200,2.0864713191986084
GAE_PUL4,6,0.03,0.89,0.9417989417989417,200,2.1634886264801025
AE_PUL,7,0.03,0.92,0.9583333333333334,200,1.9614427089691162
GAE_PUL1,7,0.03,0.7,0.8235294117647058,200,2.1264808177948
GAE_PUL2,7,0.03,0.895,0.9445910290237467,200,2.054464340209961
GAE_PUL3,7,0.03,0.69,0.8165680473372781,200,1.9944510459899902
GAE_PUL4,7,0.03,0.9,0.9473684210526316,200,2.09047269821167
AE_PUL,8,0.03,0.945,0.9717223650385605,200,1.8574199676513672
GAE_PUL1,8,0.03,0.7,0.8235294117647058,200,2.032459259033203
GAE_PUL2,8,0.03,0.905,0.9501312335958005,200,2.07746958732605
GAE_PUL3,8,0.03,0.7,0.8235294117647058,200,2.1354823112487793
GAE_PUL4,8,0.03,0.915,0.9556135770234987,200,2.1154778003692627
AE_PUL,9,0.03,0.9,0.9473684210526316,200,2.0074539184570312
GAE_PUL1,9,0.03,0.705,0.8269794721407624,200,1.8734235763549805
GAE_PUL2,9,0.03,0.93,0.9637305699481865,200,2.166489601135254
GAE_PUL3,9,0.03,0.7,0.8235294117647058,200,2.11447811126709
GAE_PUL4,9,0.03,0.955,0.9769820971867007,200,2.103475332260132
AE_PUL,0,0.04,0.91,0.9528795811518325,200,2.017456293106079
GAE_PUL1,0,0.04,0.71,0.8304093567251462,200,2.065467119216919
GAE_PUL2,0,0.04,0.9,0.9473684210526316,200,2.143484115600586
GAE_PUL3,0,0.04,0.7,0.8235294117647058,200,2.064466953277588
GAE_PUL4,0,0.04,0.895,0.9445910290237467,200,2.083470582962036
AE_PUL,1,0.04,0.92,0.9583333333333334,200,1.897428035736084
GAE_PUL1,1,0.04,0.705,0.8269794721407624,200,2.0034525394439697
GAE_PUL2,1,0.04,0.95,0.9743589743589743,200,2.1554882526397705
GAE_PUL3,1,0.04,0.71,0.8304093567251462,200,2.1094768047332764
GAE_PUL4,1,0.04,0.93,0.9637305699481865,200,2.1274802684783936
AE_PUL,2,0.04,0.96,0.9795918367346939,200,1.9704461097717285
GAE_PUL1,2,0.04,0.72,0.8372093023255813,200,2.1754915714263916
GAE_PUL2,2,0.04,0.955,0.9769820971867007,200,2.17549204826355
GAE_PUL3,2,0.04,0.72,0.8372093023255813,200,2.0774688720703125
GAE_PUL4,2,0.04,0.96,0.9795918367346939,200,2.042461395263672
AE_PUL,3,0.04,0.935,0.9664082687338501,200,1.9744462966918945
GAE_PUL1,3,0.04,0.715,0.8338192419825073,200,2.177492618560791
GAE_PUL2,3,0.04,0.925,0.961038961038961,200,2.107475757598877
GAE_PUL3,3,0.04,0.705,0.8269794721407624,200,2.1274807453155518
GAE_PUL4,3,0.04,0.86,0.924731182795699,200,2.1384832859039307
AE_PUL,4,0.04,0.945,0.9717223650385605,200,1.9184355735778809
GAE_PUL1,4,0.04,0.725,0.8405797101449275,200,2.062466621398926
GAE_PUL2,4,0.04,0.935,0.9664082687338501,200,2.120478868484497
GAE_PUL3,4,0.04,0.705,0.8269794721407624,200,2.230504035949707
GAE_PUL4,4,0.04,0.96,0.9795918367346939,200,2.1714909076690674
AE_PUL,5,0.04,0.965,0.9821882951653944,200,1.9764468669891357
GAE_PUL1,5,0.04,0.715,0.8338192419825073,200,2.205498218536377
GAE_PUL2,5,0.04,0.935,0.9664082687338501,200,2.0744690895080566
GAE_PUL3,5,0.04,0.705,0.8269794721407624,200,2.113477945327759
GAE_PUL4,5,0.04,0.94,0.9690721649484536,200,2.1764917373657227
AE_PUL,6,0.04,0.93,0.9637305699481865,200,2.0364606380462646
GAE_PUL1,6,0.04,0.71,0.8304093567251462,200,2.1614882946014404
GAE_PUL2,6,0.04,0.92,0.9583333333333334,200,2.118478536605835
GAE_PUL3,6,0.04,0.7,0.8235294117647058,200,2.1274802684783936
GAE_PUL4,6,0.04,0.94,0.9690721649484536,200,2.0894722938537598
AE_PUL,7,0.04,0.935,0.9664082687338501,200,2.042462110519409
GAE_PUL1,7,0.04,0.72,0.8372093023255813,200,2.1504857540130615
GAE_PUL2,7,0.04,0.945,0.9717223650385605,200,2.1234793663024902
GAE_PUL3,7,0.04,0.705,0.8269794721407624,200,2.141483783721924
GAE_PUL4,7,0.04,0.93,0.9637305699481865,200,2.0744686126708984
AE_PUL,8,0.04,0.96,0.9795918367346939,200,1.916433572769165
GAE_PUL1,8,0.04,0.705,0.8269794721407624,200,2.044461488723755
GAE_PUL2,8,0.04,0.955,0.9769820971867007,200,2.1154778003692627
GAE_PUL3,8,0.04,0.695,0.8200589970501475,200,2.2865166664123535
GAE_PUL4,8,0.04,0.935,0.9664082687338501,200,2.0884718894958496
AE_PUL,9,0.04,0.9,0.9473684210526316,200,1.8724234104156494
GAE_PUL1,9,0.04,0.705,0.8269794721407624,200,2.074471950531006
GAE_PUL2,9,0.04,0.91,0.9528795811518325,200,2.243507146835327
GAE_PUL3,9,0.04,0.71,0.8304093567251462,200,2.0974740982055664
GAE_PUL4,9,0.04,0.92,0.9583333333333334,200,2.1374831199645996
AE_PUL,0,0.05,0.925,0.961038961038961,200,1.9284353256225586
GAE_PUL1,0,0.05,0.7,0.8235294117647058,200,2.079469680786133
GAE_PUL2,0,0.05,0.935,0.9664082687338501,200,2.0624656677246094
GAE_PUL3,0,0.05,0.71,0.8304093567251462,200,2.230503559112549
GAE_PUL4,0,0.05,0.935,0.9664082687338501,200,2.063466787338257
AE_PUL,1,0.05,0.93,0.9637305699481865,200,2.006453514099121
GAE_PUL1,1,0.05,0.715,0.8338192419825073,200,2.1314821243286133
GAE_PUL2,1,0.05,0.915,0.9556135770234987,200,2.1514861583709717
GAE_PUL3,1,0.05,0.7,0.8235294117647058,200,2.069467544555664
GAE_PUL4,1,0.05,0.945,0.9717223650385605,200,2.0864713191986084
AE_PUL,2,0.05,0.915,0.9556135770234987,200,1.931436538696289
GAE_PUL1,2,0.05,0.705,0.8269794721407624,200,2.1524863243103027
GAE_PUL2,2,0.05,0.895,0.9445910290237467,200,2.0904722213745117
GAE_PUL3,2,0.05,0.705,0.8269794721407624,200,2.1714916229248047
GAE_PUL4,2,0.05,0.94,0.9690721649484536,200,2.1084766387939453
AE_PUL,3,0.05,0.96,0.9795918367346939,200,2.0644662380218506
GAE_PUL1,3,0.05,0.715,0.8338192419825073,200,2.2054989337921143
GAE_PUL2,3,0.05,0.94,0.9690721649484536,200,2.0894722938537598
GAE_PUL3,3,0.05,0.72,0.8372093023255813,200,2.1474854946136475
GAE_PUL4,3,0.05,0.875,0.9333333333333333,200,2.208498954772949
AE_PUL,4,0.05,0.905,0.9501312335958005,200,2.0504636764526367
GAE_PUL1,4,0.05,0.725,0.8405797101449275,200,2.1124773025512695
GAE_PUL2,4,0.05,0.89,0.9417989417989417,200,2.1854937076568604
GAE_PUL3,4,0.05,0.715,0.8338192419825073,200,2.157487154006958
GAE_PUL4,4,0.05,0.91,0.9528795811518325,200,2.0494627952575684
AE_PUL,5,0.05,0.94,0.9690721649484536,200,1.80940842628479
GAE_PUL1,5,0.05,0.735,0.8472622478386168,200,2.204498529434204
GAE_PUL2,5,0.05,0.935,0.9664082687338501,200,2.118478536605835
GAE_PUL3,5,0.05,0.73,0.8439306358381503,200,2.1144778728485107
GAE_PUL4,5,0.05,0.975,0.9873417721518987,200,2.129481554031372
AE_PUL,6,0.05,0.965,0.9821882951653944,200,1.96844482421875
GAE_PUL1,6,0.05,0.74,0.8505747126436781,200,2.056464433670044
GAE_PUL2,6,0.05,0.955,0.9769820971867007,200,2.078469753265381
GAE_PUL3,6,0.05,0.735,0.8472622478386168,200,2.0994746685028076
GAE_PUL4,6,0.05,0.935,0.9664082687338501,200,2.130481481552124
AE_PUL,7,0.05,0.9,0.9473684210526316,200,1.892427682876587
GAE_PUL1,7,0.05,0.745,0.8538681948424068,200,2.131481409072876
GAE_PUL2,7,0.05,0.955,0.9769820971867007,200,2.0614655017852783
GAE_PUL3,7,0.05,0.74,0.8505747126436781,200,2.1344830989837646
GAE_PUL4,7,0.05,0.93,0.9637305699481865,200,2.104475736618042
AE_PUL,8,0.05,0.935,0.9664082687338501,200,1.96844482421875
GAE_PUL1,8,0.05,0.75,0.8571428571428571,200,2.0224571228027344
GAE_PUL2,8,0.05,0.915,0.9556135770234987,200,2.018456220626831
GAE_PUL3,8,0.05,0.745,0.8538681948424068,200,2.1064765453338623
GAE_PUL4,8,0.05,0.95,0.9743589743589743,200,2.19649600982666
AE_PUL,9,0.05,0.925,0.961038961038961,200,1.9514405727386475
GAE_PUL1,9,0.05,0.755,0.8603988603988605,200,2.0374603271484375
GAE_PUL2,9,0.05,0.95,0.9743589743589743,200,2.0244574546813965
GAE_PUL3,9,0.05,0.745,0.8538681948424068,200,2.094472885131836
GAE_PUL4,9,0.05,0.96,0.9795918367346939,200,2.1394834518432617
AE_PUL,0,0.1,0.925,0.961038961038961,200,1.9964516162872314
GAE_PUL1,0,0.1,0.755,0.8603988603988605,200,2.202498197555542
GAE_PUL2,0,0.1,0.96,0.9795918367346939,200,2.164489269256592
GAE_PUL3,0,0.1,0.75,0.8571428571428571,200,2.1604886054992676
GAE_PUL4,0,0.1,0.96,0.9795918367346939,200,2.2265031337738037
AE_PUL,1,0.1,0.965,0.9821882951653944,200,1.9524414539337158
GAE_PUL1,1,0.1,0.78,0.8764044943820225,200,2.216500759124756
GAE_PUL2,1,0.1,0.965,0.9821882951653944,200,2.181492805480957
GAE_PUL3,1,0.1,0.785,0.8795518207282913,200,2.057465076446533
GAE_PUL4,1,0.1,0.965,0.9821882951653944,200,2.0014524459838867
AE_PUL,2,0.1,0.96,0.9795918367346939,200,1.915433406829834
GAE_PUL1,2,0.1,0.8,0.888888888888889,200,2.1474854946136475
GAE_PUL2,2,0.1,0.935,0.9664082687338501,200,2.129481077194214
GAE_PUL3,2,0.1,0.79,0.8826815642458101,200,2.1404831409454346
GAE_PUL4,2,0.1,0.94,0.9690721649484536,200,2.1254804134368896
AE_PUL,3,0.1,0.915,0.9556135770234987,200,1.9114320278167725
GAE_PUL1,3,0.1,0.8,0.888888888888889,200,2.0534656047821045
GAE_PUL2,3,0.1,0.935,0.9664082687338501,200,2.178492307662964
GAE_PUL3,3,0.1,0.795,0.8857938718662953,200,2.106476068496704
GAE_PUL4,3,0.1,0.93,0.9637305699481865,200,2.0844709873199463
AE_PUL,4,0.1,0.935,0.9664082687338501,200,1.9994521141052246
GAE_PUL1,4,0.1,0.81,0.8950276243093923,200,2.0864720344543457
GAE_PUL2,4,0.1,0.92,0.9583333333333334,200,2.176492214202881
GAE_PUL3,4,0.1,0.81,0.8950276243093923,200,2.164489269256592
GAE_PUL4,4,0.1,0.93,0.9637305699481865,200,2.19549560546875
AE_PUL,5,0.1,0.92,0.9583333333333334,200,1.9444396495819092
GAE_PUL1,5,0.1,0.83,0.9071038251366119,200,2.1864943504333496
GAE_PUL2,5,0.1,0.94,0.9690721649484536,200,2.2004973888397217
GAE_PUL3,5,0.1,0.815,0.8980716253443526,200,2.1774916648864746
GAE_PUL4,5,0.1,0.91,0.9528795811518325,200,2.080470085144043
AE_PUL,6,0.1,0.94,0.9690721649484536,200,1.9144325256347656
GAE_PUL1,6,0.1,0.825,0.9041095890410958,200,2.1034748554229736
GAE_PUL2,6,0.1,0.93,0.9637305699481865,200,2.1964962482452393
GAE_PUL3,6,0.1,0.835,0.9100817438692098,200,2.119478464126587
GAE_PUL4,6,0.1,0.95,0.9743589743589743,200,2.203497886657715
AE_PUL,7,0.1,0.96,0.9795918367346939,200,2.0024523735046387
GAE_PUL1,7,0.1,0.835,0.9100817438692098,200,2.2315049171447754
GAE_PUL2,7,0.1,0.955,0.9769820971867007,200,2.206498861312866
GAE_PUL3,7,0.1,0.835,0.9100817438692098,200,2.1204798221588135
GAE_PUL4,7,0.1,0.925,0.961038961038961,200,2.21450138092041
AE_PUL,8,0.1,0.94,0.9690721649484536,200,1.843416452407837
GAE_PUL1,8,0.1,0.85,0.9189189189189189,200,2.0474629402160645
GAE_PUL2,8,0.1,0.975,0.9873417721518987,200,2.159487724304199
GAE_PUL3,8,0.1,0.855,0.921832884097035,200,2.2104990482330322
GAE_PUL4,8,0.1,0.945,0.9717223650385605,200,2.1834933757781982
AE_PUL,9,0.1,0.955,0.9769820971867007,200,2.0484628677368164
GAE_PUL1,9,0.1,0.865,0.9276139410187667,200,2.071467638015747
GAE_PUL2,9,0.1,0.945,0.9717223650385605,200,2.129481792449951
GAE_PUL3,9,0.1,0.87,0.9304812834224598,200,2.115478277206421
GAE_PUL4,9,0.1,0.965,0.9821882951653944,200,2.1394829750061035
AE_PUL,0,0.15,0.93,0.9637305699481865,200,1.9544415473937988
GAE_PUL1,0,0.15,0.89,0.9417989417989417,200,2.168490171432495
GAE_PUL2,0,0.15,0.935,0.9664082687338501,200,2.268512487411499
GAE_PUL3,0,0.15,0.89,0.9417989417989417,200,2.252509355545044
GAE_PUL4,0,0.15,0.945,0.9717223650385605,200,2.2395057678222656
AE_PUL,1,0.15,0.95,0.9743589743589743,200,1.9154329299926758
GAE_PUL1,1,0.15,0.89,0.9417989417989417,200,2.2225019931793213
GAE_PUL2,1,0.15,0.89,0.9417989417989417,200,2.231504440307617
GAE_PUL3,1,0.15,0.885,0.9389920424403183,200,2.1254799365997314
GAE_PUL4,1,0.15,0.925,0.961038961038961,200,2.2054989337921143
AE_PUL,2,0.15,0.945,0.9717223650385605,200,1.9424388408660889
GAE_PUL1,2,0.15,0.895,0.9445910290237467,200,2.2034976482391357
GAE_PUL2,2,0.15,0.94,0.9690721649484536,200,2.1224796772003174
GAE_PUL3,2,0.15,0.89,0.9417989417989417,200,2.17549204826355
GAE_PUL4,2,0.15,0.965,0.9821882951653944,200,2.2335045337677
AE_PUL,3,0.15,0.945,0.9717223650385605,200,2.0844712257385254
GAE_PUL1,3,0.15,0.91,0.9528795811518325,200,2.1504857540130615
GAE_PUL2,3,0.15,0.94,0.9690721649484536,200,2.154486894607544
GAE_PUL3,3,0.15,0.91,0.9528795811518325,200,2.176492691040039
GAE_PUL4,3,0.15,0.94,0.9690721649484536,200,2.09147310256958
AE_PUL,4,0.15,0.955,0.9769820971867007,200,2.004453182220459
GAE_PUL1,4,0.15,0.925,0.961038961038961,200,2.1754915714263916
GAE_PUL2,4,0.15,0.945,0.9717223650385605,200,2.1214797496795654
GAE_PUL3,4,0.15,0.925,0.961038961038961,200,2.153486728668213
GAE_PUL4,4,0.15,0.965,0.9821882951653944,200,2.0704681873321533
AE_PUL,5,0.15,0.945,0.9717223650385605,200,2.0074541568756104
GAE_PUL1,5,0.15,0.92,0.9583333333333334,200,2.217500925064087
GAE_PUL2,5,0.15,0.95,0.9743589743589743,200,2.119478464126587
GAE_PUL3,5,0.15,0.92,0.9583333333333334,200,2.2215020656585693
GAE_PUL4,5,0.15,0.945,0.9717223650385605,200,2.2004971504211426
AE_PUL,6,0.15,0.96,0.9795918367346939,200,1.9864494800567627
GAE_PUL1,6,0.15,0.925,0.961038961038961,200,2.1734914779663086
GAE_PUL2,6,0.15,0.975,0.9873417721518987,200,2.1734910011291504
GAE_PUL3,6,0.15,0.92,0.9583333333333334,200,2.228503465652466
GAE_PUL4,6,0.15,0.935,0.9664082687338501,200,2.3415284156799316
AE_PUL,7,0.15,0.97,0.9847715736040609,200,1.9964511394500732
GAE_PUL1,7,0.15,0.925,0.961038961038961,200,2.133481979370117
GAE_PUL2,7,0.15,0.955,0.9769820971867007,200,2.1454856395721436
GAE_PUL3,7,0.15,0.925,0.961038961038961,200,2.2505085468292236
GAE_PUL4,7,0.15,0.945,0.9717223650385605,200,2.193495273590088
AE_PUL,8,0.15,0.94,0.9690721649484536,200,1.9684457778930664
GAE_PUL1,8,0.15,0.93,0.9637305699481865,200,2.007453680038452
GAE_PUL2,8,0.15,0.93,0.9637305699481865,200,2.1644887924194336
GAE_PUL3,8,0.15,0.93,0.9637305699481865,200,2.1734914779663086
GAE_PUL4,8,0.15,0.955,0.9769820971867007,200,2.193495273590088
AE_PUL,9,0.15,0.925,0.961038961038961,200,1.9594426155090332
GAE_PUL1,9,0.15,0.94,0.9690721649484536,200,2.1484854221343994
GAE_PUL2,9,0.15,0.965,0.9821882951653944,200,2.2585103511810303
GAE_PUL3,9,0.15,0.94,0.9690721649484536,200,2.1914947032928467
GAE_PUL4,9,0.15,0.96,0.9795918367346939,200,2.144484758377075
AE_PUL,0,0.2,0.93,0.9637305699481865,200,1.9974517822265625
GAE_PUL1,0,0.2,0.955,0.9769820971867007,200,2.041461706161499
GAE_PUL2,0,0.2,0.935,0.9664082687338501,200,2.164489269256592
GAE_PUL3,0,0.2,0.95,0.9743589743589743,200,2.143483877182007
GAE_PUL4,0,0.2,0.94,0.9690721649484536,200,2.082470178604126
AE_PUL,1,0.2,0.965,0.9821882951653944,200,2.007453680038452
GAE_PUL1,1,0.2,0.955,0.9769820971867007,200,2.1474854946136475
GAE_PUL2,1,0.2,0.97,0.9847715736040609,200,2.1814935207366943
GAE_PUL3,1,0.2,0.955,0.9769820971867007,200,2.0974740982055664
GAE_PUL4,1,0.2,0.96,0.9795918367346939,200,2.217500686645508
AE_PUL,2,0.2,0.945,0.9717223650385605,200,1.9284369945526123
GAE_PUL1,2,0.2,0.96,0.9795918367346939,200,2.2375059127807617
GAE_PUL2,2,0.2,0.94,0.9690721649484536,200,2.195495843887329
GAE_PUL3,2,0.2,0.96,0.9795918367346939,200,2.279515504837036
