Algoritmo,Iteração,Rate,acc,f1,RN len,tempo de execução
AE_PUL,0,0.01,0.78,0.8764044943820225,50,0.02300572395324707
GAE_PUL1,0,0.01,0.78,0.8764044943820225,50,0.03400731086730957
GAE_PUL2,0,0.01,0.5,0.6666666666666666,50,0.03803277015686035
GAE_PUL3,0,0.01,0.78,0.8764044943820225,50,0.03100728988647461
GAE_PUL4,0,0.01,0.82,0.9010989010989011,50,0.032007694244384766
AE_PUL,1,0.01,0.84,0.9130434782608696,50,0.028006315231323242
GAE_PUL1,1,0.01,0.8,0.888888888888889,50,0.031006574630737305
GAE_PUL2,1,0.01,0.5,0.6666666666666666,50,0.034008026123046875
GAE_PUL3,1,0.01,0.82,0.9010989010989011,50,0.031007766723632812
GAE_PUL4,1,0.01,0.76,0.8636363636363636,50,0.03000664710998535
AE_PUL,2,0.01,0.82,0.9010989010989011,50,0.0200042724609375
GAE_PUL1,2,0.01,0.82,0.9010989010989011,50,0.030006885528564453
GAE_PUL2,2,0.01,0.5,0.6666666666666666,50,0.032007455825805664
GAE_PUL3,2,0.01,0.8,0.888888888888889,50,0.030007123947143555
GAE_PUL4,2,0.01,0.78,0.8764044943820225,50,0.031007051467895508
AE_PUL,3,0.01,0.82,0.9010989010989011,50,0.02100515365600586
GAE_PUL1,3,0.01,0.78,0.8764044943820225,50,0.03300762176513672
GAE_PUL2,3,0.01,0.5,0.6666666666666666,50,0.03900885581970215
GAE_PUL3,3,0.01,0.8,0.888888888888889,50,0.03800845146179199
GAE_PUL4,3,0.01,0.8,0.888888888888889,50,0.03400707244873047
AE_PUL,4,0.01,0.82,0.9010989010989011,50,0.02200460433959961
GAE_PUL1,4,0.01,0.84,0.9130434782608696,50,0.0380091667175293
GAE_PUL2,4,0.01,0.5,0.6666666666666666,50,0.03600740432739258
GAE_PUL3,4,0.01,0.84,0.9130434782608696,50,0.030006885528564453
GAE_PUL4,4,0.01,0.8,0.888888888888889,50,0.03500771522521973
AE_PUL,5,0.01,0.76,0.8636363636363636,50,0.022005081176757812
GAE_PUL1,5,0.01,0.78,0.8764044943820225,50,0.03200721740722656
GAE_PUL2,5,0.01,0.52,0.6842105263157895,50,0.036008596420288086
GAE_PUL3,5,0.01,0.78,0.8764044943820225,50,0.03500771522521973
GAE_PUL4,5,0.01,0.8,0.888888888888889,50,0.03200721740722656
AE_PUL,6,0.01,0.78,0.8764044943820225,50,0.022005558013916016
GAE_PUL1,6,0.01,0.82,0.9010989010989011,50,0.03200721740722656
GAE_PUL2,6,0.01,0.5,0.6666666666666666,50,0.03200697898864746
GAE_PUL3,6,0.01,0.8,0.888888888888889,50,0.031007051467895508
GAE_PUL4,6,0.01,0.82,0.9010989010989011,50,0.03600740432739258
AE_PUL,7,0.01,0.82,0.9010989010989011,50,0.020005226135253906
GAE_PUL1,7,0.01,0.8,0.888888888888889,50,0.031006574630737305
GAE_PUL2,7,0.01,0.5,0.6666666666666666,50,0.03600764274597168
GAE_PUL3,7,0.01,0.8,0.888888888888889,50,0.03600740432739258
GAE_PUL4,7,0.01,0.8,0.888888888888889,50,0.03400778770446777
AE_PUL,8,0.01,0.78,0.8764044943820225,50,0.02600574493408203
GAE_PUL1,8,0.01,0.82,0.9010989010989011,50,0.032007694244384766
GAE_PUL2,8,0.01,0.5,0.6666666666666666,50,0.03400754928588867
GAE_PUL3,8,0.01,0.82,0.9010989010989011,50,0.033007144927978516
GAE_PUL4,8,0.01,0.82,0.9010989010989011,50,0.03300809860229492
AE_PUL,9,0.01,0.8,0.888888888888889,50,0.024005413055419922
GAE_PUL1,9,0.01,0.82,0.9010989010989011,50,0.0290071964263916
GAE_PUL2,9,0.01,0.5,0.6666666666666666,50,0.030006885528564453
GAE_PUL3,9,0.01,0.78,0.8764044943820225,50,0.030007123947143555
GAE_PUL4,9,0.01,0.8,0.888888888888889,50,0.03300738334655762
AE_PUL,0,0.02,0.8,0.888888888888889,50,0.023004770278930664
GAE_PUL1,0,0.02,0.8,0.888888888888889,50,0.030007600784301758
GAE_PUL2,0,0.02,0.5,0.6666666666666666,50,0.03700852394104004
GAE_PUL3,0,0.02,0.8,0.888888888888889,50,0.03400731086730957
GAE_PUL4,0,0.02,0.8,0.888888888888889,50,0.031006813049316406
AE_PUL,1,0.02,0.78,0.8764044943820225,50,0.02400517463684082
GAE_PUL1,1,0.02,0.82,0.9010989010989011,50,0.031007766723632812
GAE_PUL2,1,0.02,0.5,0.6666666666666666,50,0.03300738334655762
GAE_PUL3,1,0.02,0.8,0.888888888888889,50,0.031006813049316406
